caves;stalagmite;age;temp
Paixao Cave;PX7;18.55;19.55
Paixao Cave;PX7;18.54;19.86
Paixao Cave;PX7;18.53;19.52
Paixao Cave;PX7;18.52;19.77
Paixao Cave;PX7;18.51;19.47
Paixao Cave;PX7;18.5;19.5
Paixao Cave;PX7;18.49;19.47
Paixao Cave;PX7;18.48;19.59
Paixao Cave;PX7;18.47;19.67
Paixao Cave;PX7;18.46;19.63
Paixao Cave;PX7;18.45;19.6
Paixao Cave;PX7;18.44;19.69
Paixao Cave;PX7;18.43;19.74
Paixao Cave;PX7;18.42;19.75
Paixao Cave;PX7;18.41;19.61
Paixao Cave;PX7;18.4;19.73
Paixao Cave;PX7;18.39;19.65
Paixao Cave;PX7;18.38;19.46
Paixao Cave;PX7;18.37;19.53
Paixao Cave;PX7;18.36;19.75
Paixao Cave;PX7;18.35;19.71
Paixao Cave;PX7;18.34;19.56
Paixao Cave;PX7;18.33;19.52
Paixao Cave;PX7;18.32;19.63
Paixao Cave;PX7;18.31;19.52
Paixao Cave;PX7;18.3;19.49
Paixao Cave;PX7;18.29;19.73
Paixao Cave;PX7;18.28;19.6
Paixao Cave;PX7;18.27;19.7
Paixao Cave;PX7;18.26;19.57
Paixao Cave;PX7;18.25;19.61
Paixao Cave;PX7;18.24;19.62
Paixao Cave;PX7;18.23;19.82
Paixao Cave;PX7;18.22;19.67
Paixao Cave;PX7;18.21;19.62
Paixao Cave;PX7;18.2;19.65
Paixao Cave;PX7;18.19;19.65
Paixao Cave;PX7;18.18;19.62
Paixao Cave;PX7;18.17;19.44
Paixao Cave;PX7;18.16;19.38
Paixao Cave;PX7;18.15;19.59
Paixao Cave;PX7;18.14;19.58
Paixao Cave;PX7;18.13;19.51
Paixao Cave;PX7;18.12;19.4
Paixao Cave;PX7;18.11;19.49
Paixao Cave;PX7;18.1;19.56
Paixao Cave;PX7;18.09;19.53
Paixao Cave;PX7;18.08;19.56
Paixao Cave;PX7;18.07;19.4
Paixao Cave;PX7;18.06;19.54
Paixao Cave;PX7;18.05;19.48
Paixao Cave;PX7;18.04;19.49
Paixao Cave;PX7;18.03;19.72
Paixao Cave;PX7;18.02;19.41
Paixao Cave;PX7;18.01;19.62
Paixao Cave;PX7;18;19.57
Paixao Cave;PX7;17.99;19.47
Paixao Cave;PX7;17.98;19.35
Paixao Cave;PX7;17.97;19.49
Paixao Cave;PX7;17.96;19.45
Paixao Cave;PX7;17.95;19.51
Paixao Cave;PX7;17.94;19.74
Paixao Cave;PX7;17.93;19.63
Paixao Cave;PX7;17.92;19.3
Paixao Cave;PX7;17.91;19.55
Paixao Cave;PX7;17.9;19.36
Paixao Cave;PX7;17.89;19.54
Paixao Cave;PX7;17.88;19.52
Paixao Cave;PX7;17.87;19.33
Paixao Cave;PX7;17.86;19.54
Paixao Cave;PX7;17.85;19.64
Paixao Cave;PX7;17.84;19.43
Paixao Cave;PX7;17.83;19.37
Paixao Cave;PX7;17.82;19.43
Paixao Cave;PX7;17.81;19.47
Paixao Cave;PX7;17.8;19.46
Paixao Cave;PX7;17.79;19.73
Paixao Cave;PX7;17.78;19.67
Paixao Cave;PX7;17.77;19.38
Paixao Cave;PX7;17.76;19.5
Paixao Cave;PX7;17.75;19.65
Paixao Cave;PX7;17.74;19.47
Paixao Cave;PX7;17.73;19.51
Paixao Cave;PX7;17.72;19.67
Paixao Cave;PX7;17.71;19.7
Paixao Cave;PX7;17.7;19.69
Paixao Cave;PX7;17.69;19.72
Paixao Cave;PX7;17.68;19.72
Paixao Cave;PX7;17.67;19.58
Paixao Cave;PX7;17.66;19.66
Paixao Cave;PX7;17.65;19.54
Paixao Cave;PX7;17.64;19.25
Paixao Cave;PX7;17.63;19.41
Paixao Cave;PX7;17.62;19.52
Paixao Cave;PX7;17.61;19.56
Paixao Cave;PX7;17.6;19.65
Paixao Cave;PX7;17.59;19.61
Paixao Cave;PX7;17.58;19.51
Paixao Cave;PX7;17.57;19.52
Paixao Cave;PX7;17.56;19.63
Paixao Cave;PX7;17.55;19.73
Paixao Cave;PX7;17.54;19.59
Paixao Cave;PX7;17.53;19.58
Paixao Cave;PX7;17.52;19.58
Paixao Cave;PX7;17.51;19.54
Paixao Cave;PX7;17.5;19.73
Paixao Cave;PX7;17.49;19.6
Paixao Cave;PX7;17.48;19.72
Paixao Cave;PX7;17.47;19.76
Paixao Cave;PX7;17.46;19.81
Paixao Cave;PX7;17.45;19.74
Paixao Cave;PX7;17.44;19.68
Paixao Cave;PX7;17.43;19.75
Paixao Cave;PX7;17.42;19.77
Paixao Cave;PX7;17.41;19.77
Paixao Cave;PX7;17.4;19.75
Paixao Cave;PX7;17.39;19.56
Paixao Cave;PX7;17.38;19.67
Paixao Cave;PX7;17.37;19.61
Paixao Cave;PX7;17.36;19.67
Paixao Cave;PX7;17.35;19.67
Paixao Cave;PX7;17.34;19.53
Paixao Cave;PX7;17.33;19.58
Paixao Cave;PX7;17.32;19.66
Paixao Cave;PX7;17.31;19.48
Paixao Cave;PX7;17.3;19.63
Paixao Cave;PX7;17.29;19.5
Paixao Cave;PX7;17.28;19.49
Paixao Cave;PX7;17.27;19.57
Paixao Cave;PX7;17.26;19.58
Paixao Cave;PX7;17.25;19.41
Paixao Cave;PX7;17.24;19.42
Paixao Cave;PX7;17.23;19.4
Paixao Cave;PX7;17.22;19.61
Paixao Cave;PX7;17.21;19.57
Paixao Cave;PX7;17.2;19.64
Paixao Cave;PX7;17.19;19.61
Paixao Cave;PX7;17.18;19.54
Paixao Cave;PX7;17.17;19.48
Paixao Cave;PX7;17.16;19.45
Paixao Cave;PX7;17.15;19.58
Paixao Cave;PX7;17.14;19.45
Paixao Cave;PX7;17.13;19.54
Paixao Cave;PX7;17.12;19.5
Paixao Cave;PX7;17.11;19.56
Paixao Cave;PX7;17.1;19.51
Paixao Cave;PX7;17.09;19.5
Paixao Cave;PX7;17.08;19.52
Paixao Cave;PX7;17.07;19.51
Paixao Cave;PX7;17.06;19.54
Paixao Cave;PX7;17.05;19.58
Paixao Cave;PX7;17.04;19.56
Paixao Cave;PX7;17.03;19.46
Paixao Cave;PX7;17.02;19.6
Paixao Cave;PX7;17.01;19.45
Paixao Cave;PX7;17;19.52
Paixao Cave;PX7;16.99;19.48
Paixao Cave;PX7;16.98;19.7
Paixao Cave;PX7;16.97;19.63
Paixao Cave;PX7;16.96;19.54
Paixao Cave;PX7;16.95;19.59
Paixao Cave;PX7;16.94;19.64
Paixao Cave;PX7;16.93;19.58
Paixao Cave;PX7;16.92;19.5
Paixao Cave;PX7;16.91;19.46
Paixao Cave;PX7;16.9;19.37
Paixao Cave;PX7;16.89;19.38
Paixao Cave;PX7;16.88;19.5
Paixao Cave;PX7;16.87;19.65
Paixao Cave;PX7;16.86;19.56
Paixao Cave;PX7;16.85;19.58
Paixao Cave;PX7;16.84;19.74
Paixao Cave;PX7;16.83;19.62
Paixao Cave;PX7;16.82;19.45
Paixao Cave;PX7;16.81;19.49
Paixao Cave;PX7;16.8;19.46
Paixao Cave;PX7;16.79;19.46
Paixao Cave;PX7;16.78;19.47
Paixao Cave;PX7;16.77;19.61
Paixao Cave;PX7;16.76;19.55
Paixao Cave;PX7;16.75;19.56
Paixao Cave;PX7;16.74;19.54
Paixao Cave;PX7;16.73;19.45
Paixao Cave;PX7;16.72;19.65
Paixao Cave;PX7;16.71;19.43
Paixao Cave;PX7;16.7;19.54
Paixao Cave;PX7;16.69;19.56
Paixao Cave;PX7;16.68;19.67
Paixao Cave;PX7;16.67;19.5
Paixao Cave;PX7;16.66;19.61
Paixao Cave;PX7;16.65;19.51
Paixao Cave;PX7;16.64;19.46
Paixao Cave;PX7;16.63;19.5
Paixao Cave;PX7;16.62;19.57
Paixao Cave;PX7;16.61;19.56
Paixao Cave;PX7;16.6;19.51
Paixao Cave;PX7;16.59;19.61
Paixao Cave;PX7;16.58;19.62
Paixao Cave;PX7;16.57;19.61
Paixao Cave;PX7;16.56;19.47
Paixao Cave;PX7;16.55;19.43
Paixao Cave;PX7;16.54;19.54
Paixao Cave;PX7;16.53;19.53
Paixao Cave;PX7;16.52;19.54
Paixao Cave;PX7;16.51;19.57
Paixao Cave;PX7;16.5;19.47
Paixao Cave;PX7;16.49;19.59
Paixao Cave;PX7;16.48;19.53
Paixao Cave;PX7;16.47;19.68
Paixao Cave;PX7;16.46;19.6
Paixao Cave;PX7;16.45;19.55
Paixao Cave;PX7;16.44;19.61
Paixao Cave;PX7;16.43;19.56
Paixao Cave;PX7;16.42;19.67
Paixao Cave;PX7;16.41;19.5
Paixao Cave;PX7;16.4;19.7
Paixao Cave;PX7;16.39;19.52
Paixao Cave;PX7;16.38;19.69
Paixao Cave;PX7;16.37;19.5
Paixao Cave;PX7;16.36;19.6
Paixao Cave;PX7;16.35;19.69
Paixao Cave;PX7;16.34;19.71
Paixao Cave;PX7;16.33;19.7
Paixao Cave;PX7;16.32;19.53
Paixao Cave;PX7;16.31;19.56
Paixao Cave;PX7;16.3;19.59
Paixao Cave;PX7;16.29;19.59
Paixao Cave;PX7;16.28;19.62
Paixao Cave;PX7;16.27;19.62
Paixao Cave;PX7;16.26;19.63
Paixao Cave;PX7;16.25;19.56
Paixao Cave;PX7;16.24;19.67
Paixao Cave;PX7;16.23;19.71
Paixao Cave;PX7;16.22;19.7
Paixao Cave;PX7;16.21;19.67
Paixao Cave;PX7;16.2;19.71
Paixao Cave;PX7;16.19;19.63
Paixao Cave;PX7;16.18;19.59
Paixao Cave;PX7;16.17;19.74
Paixao Cave;PX7;16.16;19.68
Paixao Cave;PX7;16.15;19.72
Paixao Cave;PX7;16.14;19.69
Paixao Cave;PX7;16.13;19.56
Paixao Cave;PX7;16.12;19.8
Paixao Cave;PX7;16.11;19.78
Paixao Cave;PX7;16.1;19.82
Paixao Cave;PX7;16.09;19.76
Paixao Cave;PX7;16.08;19.85
Paixao Cave;PX7;16.07;19.73
Paixao Cave;PX7;16.06;19.87
Paixao Cave;PX7;16.05;19.87
Paixao Cave;PX7;16.04;19.83
Paixao Cave;PX7;16.03;19.87
Paixao Cave;PX7;16.02;19.83
Paixao Cave;PX7;16.01;19.86
Paixao Cave;PX7;16;19.77
Paixao Cave;PX7;15.99;19.71
Paixao Cave;PX7;15.98;19.86
Paixao Cave;PX7;15.97;19.83
Paixao Cave;PX7;15.96;19.82
Paixao Cave;PX7;15.95;19.95
Paixao Cave;PX7;15.94;19.84
Paixao Cave;PX7;15.93;19.78
Paixao Cave;PX7;15.92;19.87
Paixao Cave;PX7;15.91;19.81
Paixao Cave;PX7;15.9;19.92
Paixao Cave;PX7;15.89;19.9
Paixao Cave;PX7;15.88;19.87
Paixao Cave;PX7;15.87;19.72
Paixao Cave;PX7;15.86;19.78
Paixao Cave;PX7;15.85;19.81
Paixao Cave;PX7;15.84;19.75
Paixao Cave;PX7;15.83;19.85
Paixao Cave;PX7;15.82;19.8
Paixao Cave;PX7;15.81;19.94
Paixao Cave;PX7;15.8;19.78
Paixao Cave;PX7;15.79;19.77
Paixao Cave;PX7;15.78;19.81
Paixao Cave;PX7;15.77;20.01
Paixao Cave;PX7;15.76;19.97
Paixao Cave;PX7;15.75;19.9
Paixao Cave;PX7;15.74;19.87
Paixao Cave;PX7;15.73;19.82
Paixao Cave;PX7;15.72;19.78
Paixao Cave;PX7;15.71;19.87
Paixao Cave;PX7;15.7;19.9
Paixao Cave;PX7;15.69;19.86
Paixao Cave;PX7;15.68;19.78
Paixao Cave;PX7;15.67;20.12
Paixao Cave;PX7;15.66;20.16
Paixao Cave;PX7;15.65;20.17
Paixao Cave;PX7;15.64;20.06
Paixao Cave;PX7;15.63;20.2
Paixao Cave;PX7;15.62;20.04
Paixao Cave;PX7;15.61;20.14
Paixao Cave;PX7;15.6;20.27
Paixao Cave;PX7;15.59;20.16
Paixao Cave;PX7;15.58;20.18
Paixao Cave;PX7;15.57;20.1
Paixao Cave;PX7;15.56;20.2
Paixao Cave;PX7;15.55;20.13
Paixao Cave;PX7;15.54;20.09
Paixao Cave;PX7;15.53;19.95
Paixao Cave;PX7;15.52;20.05
Paixao Cave;PX7;15.51;20
Paixao Cave;PX7;15.5;19.93
Paixao Cave;PX7;15.49;19.94
Paixao Cave;PX7;15.48;19.98
Paixao Cave;PX7;15.47;19.95
Paixao Cave;PX7;15.46;20.16
Paixao Cave;PX7;15.45;20.08
Paixao Cave;PX7;15.44;20
Paixao Cave;PX7;15.43;19.99
Paixao Cave;PX7;15.42;20.11
Paixao Cave;PX7;15.41;19.94
Paixao Cave;PX7;15.4;20
Paixao Cave;PX7;15.39;20.15
Paixao Cave;PX7;15.38;20.01
Paixao Cave;PX7;15.37;20.11
Paixao Cave;PX7;15.36;20.18
Paixao Cave;PX7;15.35;20.19
Paixao Cave;PX7;15.34;20.06
Paixao Cave;PX7;15.33;20.09
Paixao Cave;PX7;15.32;20.15
Paixao Cave;PX7;15.31;20.31
Paixao Cave;PX7;15.3;20.11
Paixao Cave;PX7;15.29;20.14
Paixao Cave;PX7;15.28;20.15
Paixao Cave;PX7;15.27;20.14
Paixao Cave;PX7;15.26;20.03
Paixao Cave;PX7;15.25;20.19
Paixao Cave;PX7;15.24;20.21
Paixao Cave;PX7;15.23;20.19
Paixao Cave;PX7;15.22;20.15
Paixao Cave;PX7;15.21;20.22
Paixao Cave;PX7;15.2;20.25
Paixao Cave;PX7;15.19;20.36
Paixao Cave;PX7;15.18;20.18
Paixao Cave;PX7;15.17;20.19
Paixao Cave;PX7;15.16;20.26
Paixao Cave;PX7;15.15;20.2
Paixao Cave;PX7;15.14;20.3
Paixao Cave;PX7;15.13;20.23
Paixao Cave;PX7;15.12;20.18
Paixao Cave;PX7;15.11;20.3
Paixao Cave;PX7;15.1;20.2
Paixao Cave;PX7;15.09;20.27
Paixao Cave;PX7;15.08;20.4
Paixao Cave;PX7;15.07;20.24
Paixao Cave;PX7;15.06;20.21
Paixao Cave;PX7;15.05;20.31
Paixao Cave;PX7;15.04;20.25
Paixao Cave;PX7;15.03;20.19
Paixao Cave;PX7;15.02;20.21
Paixao Cave;PX7;15.01;20.42
Paixao Cave;PX7;15;20.37
Paixao Cave;PX7;14.99;20.43
Paixao Cave;PX7;14.98;20.31
Paixao Cave;PX7;14.97;20.53
Paixao Cave;PX7;14.96;20.48
Paixao Cave;PX7;14.95;20.51
Paixao Cave;PX7;14.94;20.39
Paixao Cave;PX7;14.93;20.46
Paixao Cave;PX7;14.92;20.45
Paixao Cave;PX7;14.91;20.44
Paixao Cave;PX7;14.9;20.37
Paixao Cave;PX7;14.89;20.6
Paixao Cave;PX7;14.88;20.57
Paixao Cave;PX7;14.87;20.63
Paixao Cave;PX7;14.86;20.48
Paixao Cave;PX7;14.85;20.42
Paixao Cave;PX7;14.84;20.25
Paixao Cave;PX7;14.83;20.32
Paixao Cave;PX7;14.82;20.28
Paixao Cave;PX7;14.81;20.3
Paixao Cave;PX7;14.8;20.37
Paixao Cave;PX7;14.79;20.41
Paixao Cave;PX7;14.78;20.36
Paixao Cave;PX7;14.77;20.33
Paixao Cave;PX7;14.76;20.38
Paixao Cave;PX7;14.75;20.45
Paixao Cave;PX7;14.74;20.15
Paixao Cave;PX7;14.73;20.37
Paixao Cave;PX7;14.72;20.4
Paixao Cave;PX7;14.71;20.35
Paixao Cave;PX7;14.7;20.6
Paixao Cave;PX7;14.69;20.78
Paixao Cave;PX7;14.68;20.82
Paixao Cave;PX7;14.67;20.82
Paixao Cave;PX7;14.66;20.71
Paixao Cave;PX7;14.65;20.72
Paixao Cave;PX7;14.64;20.9
Paixao Cave;PX7;14.63;21.06
Paixao Cave;PX7;14.62;20.94
Paixao Cave;PX7;14.61;20.87
Paixao Cave;PX7;14.6;20.89
Paixao Cave;PX7;14.59;20.76
Paixao Cave;PX7;14.58;20.63
Paixao Cave;PX7;14.57;20.81
Paixao Cave;PX7;14.56;21.18
Paixao Cave;PX7;14.55;20.81
Paixao Cave;PX7;14.54;20.84
Paixao Cave;PX7;14.53;21.17
Paixao Cave;PX7;14.52;21.06
Paixao Cave;PX7;14.51;21.05
Paixao Cave;PX7;14.5;20.89
Paixao Cave;PX7;14.49;20.9
Paixao Cave;PX7;14.48;21.15
Paixao Cave;PX7;14.47;21.23
Paixao Cave;PX7;14.46;21
Paixao Cave;PX7;14.45;21.22
Paixao Cave;PX7;14.44;21.07
Paixao Cave;PX7;14.43;21.27
Paixao Cave;PX7;14.42;21.38
Paixao Cave;PX7;14.41;21.09
Paixao Cave;PX7;14.4;21.09
Paixao Cave;PX7;14.39;21.49
Paixao Cave;PX7;14.38;20.78
Paixao Cave;PX7;14.37;21.42
Paixao Cave;PX7;14.36;21.34
Paixao Cave;PX7;14.35;21.04
Paixao Cave;PX7;14.34;21.08
Paixao Cave;PX7;14.33;20.96
Paixao Cave;PX7;14.32;20.71
Paixao Cave;PX7;14.31;21.22
Paixao Cave;PX7;14.3;21.22
Paixao Cave;PX7;14.29;21
Paixao Cave;PX7;14.28;20.92
Paixao Cave;PX7;14.27;21.13
Paixao Cave;PX7;14.26;20.83
Paixao Cave;PX7;14.25;20.96
Paixao Cave;PX7;14.24;20.54
Paixao Cave;PX7;14.23;20.73
Paixao Cave;PX7;14.22;20.58
Paixao Cave;PX7;14.21;20.63
Paixao Cave;PX7;14.2;20.85
Paixao Cave;PX7;14.19;20.61
Paixao Cave;PX7;14.18;20.44
Paixao Cave;PX7;14.17;20.62
Paixao Cave;PX7;14.16;20.75
Paixao Cave;PX7;14.15;20.68
Paixao Cave;PX7;14.14;20.12
Paixao Cave;PX7;14.13;20.82
Paixao Cave;PX7;14.12;20.46
Paixao Cave;PX7;14.11;20.22
Paixao Cave;PX7;14.1;20.29
Paixao Cave;PX7;14.09;20.21
Paixao Cave;PX7;14.08;20.42
Paixao Cave;PX7;14.07;20.38
Paixao Cave;PX7;14.06;20.34
Paixao Cave;PX7;14.05;20.31
Paixao Cave;PX7;14.04;20.58
Paixao Cave;PX7;14.03;20.12
Paixao Cave;PX7;14.02;20.22
Paixao Cave;PX7;14.01;20.37
Paixao Cave;PX7;14;20.37
Paixao Cave;PX7;13.99;20.36
Paixao Cave;PX7;13.98;20.35
Paixao Cave;PX7;13.97;20.64
Paixao Cave;PX7;13.96;20.29
Paixao Cave;PX7;13.95;20.48
Paixao Cave;PX7;13.94;20.37
Paixao Cave;PX7;13.93;20.55
Paixao Cave;PX7;13.92;20.54
Paixao Cave;PX7;13.91;20.75
Paixao Cave;PX7;13.9;20.89
Paixao Cave;PX7;13.89;20.61
Paixao Cave;PX7;13.88;20.65
Paixao Cave;PX7;13.87;20.8
Paixao Cave;PX7;13.86;20.87
Paixao Cave;PX7;13.85;20.81
Paixao Cave;PX7;13.84;20.6
Paixao Cave;PX7;13.83;21.02
Paixao Cave;PX7;13.82;21.35
Paixao Cave;PX7;13.81;21.1
Paixao Cave;PX7;13.8;20.84
Paixao Cave;PX7;13.79;21.39
Paixao Cave;PX7;13.78;20.93
Paixao Cave;PX7;13.77;20.99
Paixao Cave;PX7;13.76;21.17
Paixao Cave;PX7;13.75;21.16
Paixao Cave;PX7;13.74;21.11
Paixao Cave;PX7;13.73;20.8
Paixao Cave;PX7;13.72;20.99
Paixao Cave;PX7;13.71;21.16
Paixao Cave;PX7;13.7;21.33
Paixao Cave;PX7;13.69;21.19
Paixao Cave;PX7;13.68;21.02
Paixao Cave;PX7;13.67;20.8
Paixao Cave;PX7;13.66;20.89
Paixao Cave;PX7;13.65;21.36
Paixao Cave;PX7;13.64;21.02
Paixao Cave;PX7;13.63;21.23
Paixao Cave;PX7;13.62;21.35
Paixao Cave;PX7;13.61;20.98
Paixao Cave;PX7;13.6;20.81
Paixao Cave;PX7;13.59;20.91
Paixao Cave;PX7;13.58;20.94
Paixao Cave;PX7;13.57;20.65
Paixao Cave;PX7;13.56;21.03
Paixao Cave;PX7;13.55;21.17
Paixao Cave;PX7;13.54;20.93
Paixao Cave;PX7;13.53;21.06
Paixao Cave;PX7;13.52;20.83
Paixao Cave;PX7;13.51;21.09
Paixao Cave;PX7;13.5;21.15
Paixao Cave;PX7;13.49;21.05
Paixao Cave;PX7;13.48;20.79
Paixao Cave;PX7;13.47;20.77
Paixao Cave;PX7;13.46;21.25
Paixao Cave;PX7;13.45;20.92
Paixao Cave;PX7;13.44;21.14
Paixao Cave;PX7;13.43;20.97
Paixao Cave;PX7;13.42;20.88
Paixao Cave;PX7;13.41;21.24
Paixao Cave;PX7;13.4;20.75
Paixao Cave;PX7;13.39;21.31
Paixao Cave;PX7;13.38;21.1
Paixao Cave;PX7;13.37;20.77
Paixao Cave;PX7;13.36;21.06
Paixao Cave;PX7;13.35;21.34
Paixao Cave;PX7;13.34;20.78
Paixao Cave;PX7;13.33;20.83
Paixao Cave;PX7;13.32;20.8
Paixao Cave;PX7;13.31;21.14
Paixao Cave;PX7;13.3;20.97
Paixao Cave;PX7;13.29;20.93
Paixao Cave;PX7;13.28;21.03
Paixao Cave;PX7;13.27;21.12
Paixao Cave;PX7;13.26;20.97
Paixao Cave;PX7;13.25;20.98
Paixao Cave;PX7;13.24;21.11
Paixao Cave;PX7;13.23;21.03
Paixao Cave;PX7;13.22;20.89
Paixao Cave;PX7;13.21;21.14
Paixao Cave;PX7;13.2;20.97
Paixao Cave;PX7;13.19;20.93
Paixao Cave;PX7;13.18;21.03
Paixao Cave;PX7;13.17;21.12
Paixao Cave;PX7;13.16;20.97
Paixao Cave;PX7;13.15;20.98
Paixao Cave;PX7;13.14;21.33
Paixao Cave;PX7;13.13;21.52
Paixao Cave;PX7;13.12;21.06
Paixao Cave;PX7;13.11;21.34
Paixao Cave;PX7;13.1;21.2
Paixao Cave;PX7;13.09;21.18
Paixao Cave;PX7;13.08;21.34
Paixao Cave;PX7;13.07;21.16
Paixao Cave;PX7;13.06;21.05
Paixao Cave;PX7;13.05;20.78
Paixao Cave;PX7;13.04;21.44
Paixao Cave;PX7;13.03;21.14
Paixao Cave;PX7;13.02;21.33
Paixao Cave;PX7;13.01;21.18
Paixao Cave;PX7;13;20.9
Paixao Cave;PX7;12.99;21.34
Paixao Cave;PX7;12.98;21.25
Paixao Cave;PX7;12.97;21.02
Paixao Cave;PX7;12.96;20.97
Paixao Cave;PX7;12.95;20.79
Paixao Cave;PX7;12.94;21.11
Paixao Cave;PX7;12.93;21.25
Paixao Cave;PX7;12.92;21.09
Paixao Cave;PX7;12.91;21
Paixao Cave;PX7;12.9;21.07
Paixao Cave;PX7;12.89;21.06
Paixao Cave;PX7;12.88;20.9
Paixao Cave;PX7;12.87;20.95
Paixao Cave;PX7;12.86;21.12
Paixao Cave;PX7;12.85;20.99
Paixao Cave;PX7;12.84;20.9
Paixao Cave;PX7;12.83;20.97
Paixao Cave;PX7;12.82;21.29
Paixao Cave;PX7;12.81;21.11
Paixao Cave;PX7;12.8;21.03
Paixao Cave;PX7;12.79;21.13
Paixao Cave;PX7;12.78;21.15
Paixao Cave;PX7;12.77;20.86
Paixao Cave;PX7;12.76;20.86
Paixao Cave;PX7;12.75;20.95
Paixao Cave;PX7;12.74;20.82
Paixao Cave;PX7;12.73;21.12
Paixao Cave;PX7;12.72;20.91
Paixao Cave;PX7;12.71;21.02
Paixao Cave;PX7;12.7;21.08
Paixao Cave;PX7;12.69;20.84
Paixao Cave;PX7;12.68;20.85
Paixao Cave;PX7;12.67;20.94
Paixao Cave;PX7;12.66;20.87
Paixao Cave;PX7;12.65;21.04
Paixao Cave;PX7;12.64;21.01
Paixao Cave;PX7;12.63;20.89
Paixao Cave;PX7;12.62;20.98
Paixao Cave;PX7;12.61;21.02
Paixao Cave;PX7;12.6;20.96
Paixao Cave;PX7;12.59;20.96
Paixao Cave;PX7;12.58;21.11
Paixao Cave;PX7;12.57;20.89
Paixao Cave;PX7;12.56;20.97
Paixao Cave;PX7;12.55;20.98
Paixao Cave;PX7;12.54;21.03
Paixao Cave;PX7;12.53;20.78
Paixao Cave;PX7;12.52;20.76
Paixao Cave;PX7;12.51;21.13
Paixao Cave;PX7;12.5;20.95
Paixao Cave;PX7;12.49;21.01
Paixao Cave;PX7;12.48;21.09
Paixao Cave;PX7;12.47;21.03
Paixao Cave;PX7;12.46;20.96
Paixao Cave;PX7;12.45;21.11
Paixao Cave;PX7;12.44;20.87
Paixao Cave;PX7;12.43;21.03
Paixao Cave;PX7;12.42;20.97
Paixao Cave;PX7;12.41;20.9
Paixao Cave;PX7;12.4;20.98
Paixao Cave;PX7;12.39;20.79
Paixao Cave;PX7;12.38;21.06
Paixao Cave;PX7;12.37;20.84
Paixao Cave;PX7;12.36;20.92
Paixao Cave;PX7;12.35;20.82
Paixao Cave;PX7;12.34;20.77
Paixao Cave;PX7;12.33;20.76
Paixao Cave;PX7;12.32;20.94
Paixao Cave;PX7;12.31;20.91
Paixao Cave;PX7;12.3;20.83
Paixao Cave;PX7;12.29;20.94
Paixao Cave;PX7;12.28;20.96
Paixao Cave;PX7;12.27;21.02
Paixao Cave;PX7;12.26;20.94
Paixao Cave;PX7;12.25;20.84
Paixao Cave;PX7;12.24;21.1
Paixao Cave;PX7;12.23;20.99
Paixao Cave;PX7;12.22;20.96
Paixao Cave;PX7;12.21;20.82
Paixao Cave;PX7;12.2;20.64
Paixao Cave;PX7;12.19;20.92
Paixao Cave;PX7;12.18;20.81
Paixao Cave;PX7;12.17;20.85
Paixao Cave;PX7;12.16;20.78
Paixao Cave;PX7;12.15;20.99
Paixao Cave;PX7;12.14;20.82
Paixao Cave;PX7;12.13;20.79
Paixao Cave;PX7;12.12;20.81
Paixao Cave;PX7;12.11;20.89
Paixao Cave;PX7;12.1;20.87
Paixao Cave;PX7;12.09;20.97
Paixao Cave;PX7;12.08;20.77
Paixao Cave;PX7;12.07;20.92
Paixao Cave;PX7;12.06;20.99
Paixao Cave;PX7;12.05;20.81
Paixao Cave;PX7;12.04;20.9
Paixao Cave;PX7;12.03;20.83
Paixao Cave;PX7;12.02;21.1
Paixao Cave;PX7;12.01;21.06
Paixao Cave;PX7;12;21.25
Paixao Cave;PX7;11.99;21.09
Paixao Cave;PX7;11.98;20.97
Paixao Cave;PX7;11.97;21.06
Paixao Cave;PX7;11.96;21.03
Paixao Cave;PX7;11.95;21.16
Paixao Cave;PX7;11.94;21.22
Paixao Cave;PX7;11.93;21.08
Paixao Cave;PX7;11.92;21.36
Paixao Cave;PX7;11.91;21.31
Paixao Cave;PX7;11.9;21.19
Paixao Cave;PX7;11.89;21.4
Paixao Cave;PX7;11.88;21.06
Paixao Cave;PX7;11.87;21.14
Paixao Cave;PX7;11.86;21.07
Paixao Cave;PX7;11.85;21.07
Paixao Cave;PX7;11.84;21.17
Paixao Cave;PX7;11.83;21.09
Paixao Cave;PX7;11.82;21.12
Paixao Cave;PX7;11.81;21.11
Paixao Cave;PX7;11.8;21.42
Paixao Cave;PX7;11.79;21.24
Paixao Cave;PX7;11.78;21.27
Paixao Cave;PX7;11.77;21.23
Paixao Cave;PX7;11.76;21.23
Paixao Cave;PX7;11.75;21.14
Paixao Cave;PX7;11.74;21.35
Paixao Cave;PX7;11.73;21.5
Paixao Cave;PX7;11.72;21.62
Paixao Cave;PX7;11.71;21.28
Paixao Cave;PX7;11.7;21.53
Paixao Cave;PX7;11.69;21.01
Paixao Cave;PX7;11.68;21.07
Paixao Cave;PX7;11.67;21.33
Paixao Cave;PX7;11.66;21.22
Paixao Cave;PX7;11.65;21.54
Paixao Cave;PX7;11.64;21.61
Paixao Cave;PX7;11.63;21.5
Paixao Cave;PX7;11.62;21.7
Paixao Cave;PX7;11.61;21.5
Paixao Cave;PX7;11.6;21.64
Paixao Cave;PX7;11.59;21.24
Paixao Cave;PX7;11.58;21.08
Paixao Cave;PX7;11.57;21.89
Paixao Cave;PX7;11.56;21.35
